periodo,asesor,fecha_operacion,contrato,comision,valor_neto,porcentaje_comision,forma_pago,numero_recibo,hoja_origen
202508,AE027,2025-08-04 00:00:00,K7XFY,1103.49,22069.77,0.05,transf,75654,B0001
202510,AE020,2025-10-31 00:00:00,8MEYK,1921.83,19218.34,0.1,transf,35213,B0001
202511,AE014,2025-11-11 00:00:00,XNJQJ,2406.72,48134.3,0.05,tc,33380,B0001
202509,AE020,2025-09-16 00:00:00,6BMMD,191.23,3824.6,0.05,tc,40613,B0001
202501,AE050,2025-01-19 00:00:00,ZC1EH,1066.59,10665.92,0.1,tc,86724,B0001
202502,AE002,2025-02-15 00:00:00,6LXMG,4441.05,29606.97,0.15,tc,58400,B0001
202504,AE050,2025-04-08 00:00:00,HXNM9,1601.06,16010.57,0.1,efe,96500,B0001
202512,AE036,2025-12-11 00:00:00,CI80Y,2171.69,43433.79,0.05,transf,88923,B0001
202511,AE003,2025-11-05 00:00:00,Q8E5I,2252.87,22528.67,0.1,tc,99569,B0001
202505,AE029,2025-05-27 00:00:00,GDGE5,1520.7,15207,0.1,efe,69951,B0001
202505,AE023,2025-05-29 00:00:00,VRYV6,1980.46,39609.15,0.05,transf,48791,B0001
202507,AE040,2025-07-20 00:00:00,JXM8E,2143.27,21432.68,0.1,tc,75783,B0001
202512,AE044,2025-12-24 00:00:00,J4V4D,488.91,9778.17,0.05,transf,86980,B0001
202512,AE007,2025-12-14 00:00:00,MXJOD,3151.59,21010.61,0.15,tc,56511,B0001
202506,AE002,2025-06-17 00:00:00,3V41W,2523.53,25235.28,0.1,efe,40479,B0001
202503,AE034,2025-03-29 00:00:00,HN7A1,5936.68,39577.85,0.15,tc,59929,B0001
202507,AE022,2025-07-11 00:00:00,CF9H9,4398,43980.01,0.1,efe,58057,B0001
202505,AE001,2025-05-31 00:00:00,HH63Z,258.54,2585.37,0.1,tc,89298,B0001
202510,AE022,2025-10-10 00:00:00,U7CIP,4728.35,47283.45,0.1,tc,25910,B0001
202502,AE018,2025-02-19 00:00:00,4FWT0,1012.93,6752.84,0.15,efe,74439,B0001
202506,AE047,2025-06-28 00:00:00,M4I2F,1927.39,19273.86,0.1,transf,78487,B0001
202505,AE017,2025-05-07 00:00:00,LBOBR,2260.99,22609.93,0.1,transf,19634,B0001
202509,AE005,2025-09-28 00:00:00,ABG5K,4789,47890.04,0.1,transf,45003,B0001
202503,AE016,2025-03-04 00:00:00,Y5GK4,3276.81,21845.41,0.15,efe,43786,B0001
202510,AE042,2025-10-01 00:00:00,9422J,3508.93,23392.86,0.15,transf,51618,B0001
202503,AE003,2025-03-08 00:00:00,FRRXX,2269.39,45387.88,0.05,efe,34177,B0001
202503,AE015,2025-03-07 00:00:00,5761C,1988.18,39763.55,0.05,transf,48806,B0001
202510,AE021,2025-10-30 00:00:00,SG3A1,773.38,5155.88,0.15,efe,65906,B0001
202502,AE008,2025-02-01 00:00:00,GD8QB,165.59,1655.88,0.1,transf,73835,B0001
202504,AE007,2025-04-28 00:00:00,1ORNH,3625.08,36250.77,0.1,tc,62997,B0001
202507,AE004,2025-07-13 00:00:00,I8X85,1544.37,15443.69,0.1,transf,75067,B0001
202504,AE023,2025-04-09 00:00:00,NO0TN,1305.45,26109.08,0.05,tc,42297,B0001
202509,AE040,2025-09-19 00:00:00,9ZISQ,688.81,6888.1,0.1,efe,90111,B0001
202506,AE020,2025-06-12 00:00:00,B944C,2484.93,24849.33,0.1,tc,72931,B0001
202512,AE043,2025-12-25 00:00:00,GJYXV,667.29,4448.61,0.15,transf,41873,B0001
202504,AE023,2025-04-12 00:00:00,5E8PN,4239.4,42394.03,0.1,transf,87971,B0001
202511,AE046,2025-11-06 00:00:00,EBBLE,463.03,9260.58,0.05,efe,96878,B0001
202506,AE031,2025-06-21 00:00:00,O1TCA,4356.68,43566.8,0.1,transf,64511,B0001
202508,AE012,2025-08-12 00:00:00,LAK7O,1083.85,10838.46,0.1,tc,83175,B0001
202501,AE044,2025-01-11 00:00:00,CZXUV,625.64,12512.73,0.05,tc,81863,B0001
202509,AE008,2025-09-30 00:00:00,ABPA5,5608.36,37389.04,0.15,tc,12672,B0001
202511,AE046,2025-11-27 00:00:00,GIN3M,3350.01,33500.14,0.1,efe,54907,B0001
202502,AE017,2025-02-03 00:00:00,72FSQ,2650.81,26508.11,0.1,tc,65019,B0001
202511,AE021,2025-11-09 00:00:00,MXLMH,995.07,19901.32,0.05,tc,71168,B0001
202507,AE007,2025-07-14 00:00:00,ABBMA,2884.62,28846.16,0.1,transf,68070,B0001
202508,AE026,2025-08-27 00:00:00,P10CO,4539.51,30263.38,0.15,transf,95672,B0001
202503,AE036,2025-03-25 00:00:00,SZFVU,2643.43,17622.86,0.15,efe,10994,B0001
202506,AE033,2025-06-14 00:00:00,S5G85,6748.22,44988.13,0.15,transf,88140,B0001
202505,AE003,2025-05-07 00:00:00,QKC5L,1472.11,14721.05,0.1,transf,71641,B0001
202506,AE025,2025-06-11 00:00:00,C5TJY,6438.55,42923.64,0.15,tc,26641,B0001
202505,AE002,2025-05-19 00:00:00,DU27V,3852.84,38528.4,0.1,efe,88923,B0001
202504,AE029,2025-04-07 00:00:00,WLUUH,3931.83,26212.22,0.15,efe,17123,B0001
202501,AE049,2025-01-12 00:00:00,V9WVI,6222.21,41481.43,0.15,tc,78671,B0001
202511,AE008,2025-11-19 00:00:00,PKXNZ,700.45,14008.99,0.05,tc,77306,B0001
202511,AE001,2025-11-23 00:00:00,EQZ7U,7441.34,49608.9,0.15,efe,46199,B0001
202508,AE040,2025-08-08 00:00:00,WOUWQ,6595.7,43971.34,0.15,transf,51492,B0001
202501,AE032,2025-01-21 00:00:00,YNJLW,4776.48,31843.22,0.15,tc,51308,B0001
202510,AE013,2025-10-19 00:00:00,HVYY8,1810.12,36202.41,0.05,tc,54225,B0001
202508,AE003,2025-08-02 00:00:00,X8T0V,1348.93,8992.88,0.15,transf,62556,B0001
202505,AE002,2025-05-11 00:00:00,XWCME,3936.8,39368,0.1,tc,40137,B0001
202510,AE029,2025-10-19 00:00:00,Y72A2,4752.49,47524.86,0.1,efe,16766,B0001
202503,AE021,2025-03-28 00:00:00,0YXVD,4733.9,47338.95,0.1,efe,88912,B0001
202506,AE001,2025-06-16 00:00:00,G4IIK,660,13200.03,0.05,efe,77982,B0001
202502,AE050,2025-02-09 00:00:00,KPN74,2048.08,40961.64,0.05,transf,12807,B0001
202503,AE009,2025-03-28 00:00:00,46LXY,5049.95,33666.32,0.15,efe,12631,B0001
202511,AE031,2025-11-22 00:00:00,MF5MO,303.25,3032.53,0.1,efe,98170,B0001
202511,AE002,2025-11-04 00:00:00,0AVK5,513.43,5134.3,0.1,tc,30683,B0001
202503,AE025,2025-03-19 00:00:00,YTDGD,385.9,7717.92,0.05,tc,49712,B0001
202503,AE019,2025-03-25 00:00:00,LJKZJ,4643.24,46432.4,0.1,efe,49297,B0001
202509,AE028,2025-09-01 00:00:00,OW2FE,321.68,6433.58,0.05,tc,36783,B0001
202508,AE032,2025-08-24 00:00:00,M6CX2,2069.48,20694.8,0.1,tc,95181,B0001
202507,AE039,2025-07-15 00:00:00,DYQDF,2066.72,41334.36,0.05,tc,58655,B0001
202507,AE017,2025-07-10 00:00:00,YLGD4,4351.12,43511.18,0.1,tc,96122,B0001
202504,AE021,2025-04-23 00:00:00,OGSN7,1222.1,24441.96,0.05,efe,11099,B0001
202508,AE047,2025-08-07 00:00:00,PVGQL,1963.61,39272.1,0.05,tc,89649,B0001
202503,AE019,2025-03-05 00:00:00,ASNAY,1435.87,14358.65,0.1,efe,69439,B0001
202505,AE031,2025-05-08 00:00:00,T36JQ,1386.68,27733.6,0.05,tc,40481,B0001
202508,AE020,2025-08-19 00:00:00,8QVTU,525.05,5250.52,0.1,efe,19063,B0001
202506,AE023,2025-06-02 00:00:00,Y1NV8,1371.02,27420.38,0.05,efe,47055,B0001
202507,AE021,2025-07-14 00:00:00,ALEUZ,3244.56,32445.58,0.1,transf,16134,B0001
202502,AE010,2025-02-14 00:00:00,F48QY,815.97,8159.72,0.1,transf,85359,B0001
202501,AE015,2025-01-30 00:00:00,Z6IBR,4969.89,49698.9,0.1,transf,12994,B0001
202502,AE010,2025-02-19 00:00:00,SVSP5,229.52,2295.19,0.1,transf,72178,B0001
202501,AE046,2025-01-16 00:00:00,LZ3OB,2577.51,25775.05,0.1,transf,86686,B0001
202504,AE022,2025-04-14 00:00:00,1WTYS,4444.33,44443.3,0.1,tc,53163,B0001
202510,AE044,2025-10-15 00:00:00,VZIOR,268.31,5366.13,0.05,tc,38047,B0001
202502,AE028,2025-02-06 00:00:00,36X0N,4700.86,47008.61,0.1,transf,89721,B0001
202505,AE050,2025-05-14 00:00:00,0Y3DS,260.48,5209.65,0.05,tc,17294,B0001
202505,AE024,2025-05-02 00:00:00,LNR0R,505.26,10105.26,0.05,efe,72366,B0001
202504,AE047,2025-04-11 00:00:00,K2ZYN,5173.94,34492.95,0.15,tc,89620,B0001
202504,AE005,2025-04-02 00:00:00,SSMRE,1864.55,18645.53,0.1,tc,30347,B0001
202508,AE003,2025-08-24 00:00:00,D52VA,3220.19,32201.94,0.1,efe,26041,B0001
202511,AE039,2025-11-09 00:00:00,S25IT,4178.94,27859.62,0.15,efe,29743,B0001
202508,AE020,2025-08-11 00:00:00,V6P9O,2432.23,16214.86,0.15,efe,57234,B0001
202510,AE027,2025-10-03 00:00:00,Y6U2F,1916.59,38331.74,0.05,efe,26641,B0001
202507,AE028,2025-07-09 00:00:00,99RCH,6191.22,41274.82,0.15,efe,48603,B0001
202504,AE002,2025-04-08 00:00:00,8SCTU,1344.72,13447.23,0.1,transf,31475,B0001
202503,AE001,2025-03-27 00:00:00,K3EDN,4428.8,44287.96,0.1,transf,76297,B0001
202511,AE030,2025-11-14 00:00:00,8JG7L,658.2,6582.04,0.1,efe,89418,B0001
202510,AE016,2025-10-14 00:00:00,ROR7I,6957.54,46383.6,0.15,transf,37361,B0001
202506,AE029,2025-06-06 00:00:00,RKB1C,597.23,5972.33,0.1,transf,89291,B0001
202506,AE026,2025-06-24 00:00:00,L3UKR,301.23,6024.52,0.05,tc,95632,B0001
202509,AE013,2025-09-09 00:00:00,OB3SX,2857.56,28575.55,0.1,tc,58401,B0001
202510,AE013,2025-10-22 00:00:00,Q1GGI,2956.53,19710.17,0.15,transf,57276,B0001
202504,AE039,2025-04-12 00:00:00,D60S7,819.44,8194.4,0.1,efe,99981,B0001
202503,AE002,2025-03-10 00:00:00,S0L9R,7431.76,49545.05,0.15,transf,53460,B0001
202502,AE048,2025-02-02 00:00:00,JMXN2,2291.47,15276.44,0.15,efe,52253,B0001
202502,AE001,2025-02-11 00:00:00,ZA3T6,1227.51,24550.26,0.05,efe,82732,B0001
202507,AE013,2025-07-02 00:00:00,15ZRZ,994.55,6630.36,0.15,tc,28457,B0001
202504,AE005,2025-04-23 00:00:00,U7CIP,1465.05,14650.46,0.1,transf,15990,B0001
202511,AE019,2025-11-30 00:00:00,XKTPE,3130.24,20868.29,0.15,transf,31424,B0001
202510,AE016,2025-10-19 00:00:00,1UOKF,2264.33,15095.56,0.15,transf,44345,B0001
202504,AE016,2025-04-25 00:00:00,ZGI4K,57.7,577.02,0.1,transf,54058,B0001
202510,AE019,2025-10-12 00:00:00,HGXLN,2291.78,45835.63,0.05,efe,28579,B0001
202508,AE050,2025-08-10 00:00:00,RNWLT,29.69,593.83,0.05,tc,60764,B0001
202501,AE029,2025-01-22 00:00:00,Y4HPN,2724.14,18160.96,0.15,tc,33703,B0001
202502,AE002,2025-02-05 00:00:00,2KXJA,2764.73,27647.31,0.1,transf,64933,B0001
202512,AE010,2025-12-03 00:00:00,XNJQJ,2143.46,42869.25,0.05,tc,73910,B0001
202503,AE047,2025-03-21 00:00:00,Y100H,857.21,8572.09,0.1,efe,34385,B0001
202501,AE047,2025-01-23 00:00:00,SOEGQ,1975.67,39513.41,0.05,efe,15551,B0001
202503,AE029,2025-03-29 00:00:00,7DOJD,809.02,16180.48,0.05,tc,52800,B0001
202508,AE033,2025-08-04 00:00:00,4SHIF,4487.79,44877.9,0.1,tc,53454,B0001
202506,AE006,2025-06-02 00:00:00,58UP3,5543.39,36955.9,0.15,efe,98697,B0001
202501,AE034,2025-01-25 00:00:00,TQ8MH,4215.85,28105.68,0.15,tc,94774,B0001
202503,AE001,2025-03-11 00:00:00,HXO2D,2050,20499.98,0.1,efe,61154,B0001
202503,AE043,2025-03-20 00:00:00,4E481,529.83,5298.28,0.1,tc,34491,B0001
202510,AE011,2025-10-09 00:00:00,AL2SP,1671.66,33433.13,0.05,tc,73756,B0001
202512,AE023,2025-12-22 00:00:00,03RSM,2418.59,16123.96,0.15,efe,80959,B0001
202512,AE011,2025-12-13 00:00:00,EA4OF,2812.32,28123.24,0.1,efe,94334,B0001
202511,AE034,2025-11-29 00:00:00,VHXO2,3277.96,32779.58,0.1,transf,86926,B0001
202509,AE039,2025-09-26 00:00:00,5CN6N,3387.55,33875.51,0.1,transf,60832,B0001
202504,AE008,2025-04-01 00:00:00,9K8ZM,1016.38,20327.58,0.05,transf,99089,B0001
202510,AE039,2025-10-28 00:00:00,N0WFA,2771.37,18475.77,0.15,transf,98552,B0001
202502,AE042,2025-02-22 00:00:00,285VB,391.33,2608.89,0.15,tc,24313,B0001
202511,AE027,2025-11-17 00:00:00,Y5HIO,1583.16,15831.61,0.1,efe,45180,B0001
202508,AE013,2025-08-05 00:00:00,4ZY2J,2951.94,29519.36,0.1,tc,76507,B0001
202507,AE042,2025-07-24 00:00:00,CH2X6,201.83,1345.5,0.15,efe,46219,B0001
202504,AE018,2025-04-22 00:00:00,QPBZH,373.39,7467.73,0.05,tc,36112,B0001
202506,AE005,2025-06-10 00:00:00,DK2KL,917.76,18355.29,0.05,transf,84194,B0001
202501,AE021,2025-01-04 00:00:00,LAFRU,2051.38,20513.78,0.1,transf,35442,B0001
202511,AE001,2025-11-30 00:00:00,DU27V,3566.75,35667.54,0.1,tc,33209,B0001
202503,AE010,2025-03-07 00:00:00,W25P8,210.49,2104.89,0.1,tc,97478,B0001
202503,AE040,2025-03-09 00:00:00,RK48M,2029.03,20290.34,0.1,transf,24431,B0001
202504,AE006,2025-04-22 00:00:00,0GCKR,2183.88,43677.62,0.05,tc,71353,B0001
202507,AE012,2025-07-29 00:00:00,XKXFN,4845.27,48452.74,0.1,transf,51529,B0001
202502,AE041,2025-02-04 00:00:00,SRCV8,4660.47,46604.66,0.1,efe,46224,B0001
202501,AE040,2025-01-06 00:00:00,V8IXF,1905.25,19052.46,0.1,transf,81809,B0001
202508,AE005,2025-08-24 00:00:00,9KOOM,6892.93,45952.87,0.15,transf,29337,B0001
202509,AE010,2025-09-10 00:00:00,HN7A1,1869.76,12465.09,0.15,transf,48942,B0001
202503,AE010,2025-03-30 00:00:00,GDEZB,2263.05,22630.45,0.1,transf,49616,B0001
202507,AE018,2025-07-23 00:00:00,BSDNU,2598.82,17325.47,0.15,tc,27709,B0001
202503,AE009,2025-03-11 00:00:00,5CN6N,1476.45,14764.45,0.1,tc,72753,B0001
202501,AE013,2025-01-12 00:00:00,8SCTU,4272.4,42724.04,0.1,efe,73550,B0001
202509,AE006,2025-09-01 00:00:00,PA608,3824.97,38249.68,0.1,efe,64187,B0001
202507,AE040,2025-07-16 00:00:00,XKXFN,1973.49,19734.94,0.1,tc,97705,B0001
202508,AE049,2025-08-19 00:00:00,THYJT,1373.66,27473.25,0.05,transf,16226,B0001
202502,AE041,2025-02-02 00:00:00,LT7DH,2043.81,13625.41,0.15,transf,80543,B0001
202507,AE049,2025-07-28 00:00:00,BWT09,2360.76,47215.22,0.05,efe,69935,B0001
202505,AE023,2025-05-13 00:00:00,75J26,2379.57,23795.72,0.1,transf,61819,B0001
202503,AE002,2025-03-19 00:00:00,ARCL3,4925.1,49251.04,0.1,efe,61417,B0001
202506,AE044,2025-06-17 00:00:00,AZACM,4969.07,49690.71,0.1,tc,70294,B0001
202505,AE014,2025-05-01 00:00:00,79WDB,3000.69,30006.94,0.1,tc,94258,B0001
202512,AE007,2025-12-25 00:00:00,ZEC14,855.35,8553.5,0.1,transf,67512,B0001
202508,AE048,2025-08-16 00:00:00,9ISNV,967.08,9670.77,0.1,transf,29307,B0001
202505,AE015,2025-05-17 00:00:00,LAFRU,3095.87,30958.68,0.1,efe,86926,B0001
202505,AE008,2025-05-26 00:00:00,DB5LS,2616.42,26164.23,0.1,efe,30135,B0001
202502,AE033,2025-02-20 00:00:00,D39PC,4899.34,48993.42,0.1,tc,36972,B0001
202508,AE015,2025-08-11 00:00:00,O5XIS,4098.05,27320.32,0.15,transf,72945,B0001
202502,AE023,2025-02-15 00:00:00,QO3DM,215.23,1434.89,0.15,transf,54116,B0001
202511,AE008,2025-11-07 00:00:00,JXCYD,1605.27,32105.47,0.05,efe,74913,B0001
202507,AE004,2025-07-31 00:00:00,GN4GU,4880.16,48801.56,0.1,efe,18758,B0001
202506,AE011,2025-06-23 00:00:00,08ELO,1142.45,7616.36,0.15,tc,36105,B0001
202503,AE027,2025-03-21 00:00:00,RWNMI,3716.78,24778.5,0.15,tc,72741,B0001
202503,AE041,2025-03-04 00:00:00,JN4TM,479.29,9585.78,0.05,efe,49487,B0001
202507,AE013,2025-07-08 00:00:00,F856F,2828.01,28280.11,0.1,efe,73165,B0001
202512,AE016,2025-12-02 00:00:00,6VH8B,2511.38,25113.82,0.1,tc,93708,B0001
202506,AE032,2025-06-20 00:00:00,35FZY,3777.99,37779.88,0.1,tc,73508,B0001
202511,AE014,2025-11-11 00:00:00,WBBGX,1373.84,27476.7,0.05,transf,90586,B0001
202501,AE002,2025-01-04 00:00:00,8JK63,4973.64,33157.62,0.15,transf,99919,B0001
202506,AE034,2025-06-14 00:00:00,5HWEU,855.76,8557.6,0.1,efe,60879,B0001
202509,AE032,2025-09-04 00:00:00,QP88C,3830.24,38302.4,0.1,efe,18407,B0001
202503,AE040,2025-03-26 00:00:00,10JX9,2365.77,47315.4,0.05,transf,12179,B0001
202505,AE013,2025-05-22 00:00:00,KH6RX,420.31,8406.28,0.05,transf,64487,B0001
202510,AE022,2025-10-29 00:00:00,4NZ29,1768.17,11787.83,0.15,transf,56294,B0001
202510,AE049,2025-10-20 00:00:00,G2LD3,1783.13,17831.29,0.1,efe,13607,B0001
202501,AE021,2025-01-15 00:00:00,OKMD0,3774.42,37744.24,0.1,tc,77593,B0001
202510,AE013,2025-10-26 00:00:00,GE79H,1658.15,16581.51,0.1,tc,23388,B0001
202507,AE005,2025-07-20 00:00:00,QH0PI,2802.12,18680.8,0.15,transf,83476,B0001
202503,AE012,2025-03-29 00:00:00,RKB1C,317.66,3176.57,0.1,efe,58019,B0001
202512,AE006,2025-12-08 00:00:00,HQZ8B,570.28,3801.89,0.15,transf,21836,B0001
202505,AE001,2025-05-15 00:00:00,ZKL9B,119.25,794.97,0.15,efe,91600,B0001
202512,AE050,2025-12-12 00:00:00,6R52K,1412.39,28247.84,0.05,transf,97824,B0001
202509,AE042,2025-09-12 00:00:00,CX8ZC,1406.59,28131.75,0.05,transf,19872,B0001
202510,AE024,2025-10-21 00:00:00,WRO58,2789.76,18598.38,0.15,transf,96044,B0001
202510,AE012,2025-10-22 00:00:00,GS6K0,2003.91,13359.42,0.15,efe,73916,B0001
202502,AE021,2025-02-08 00:00:00,YD6OD,791.34,5275.63,0.15,tc,38634,B0001
202509,AE011,2025-09-24 00:00:00,F9EXC,1678.74,33574.71,0.05,efe,54214,B0001
202506,AE029,2025-06-06 00:00:00,LOQIB,3970.26,39702.6,0.1,efe,86716,B0001
202509,AE007,2025-09-07 00:00:00,K1M6F,1597.01,31940.28,0.05,transf,91129,B0001
202506,AE014,2025-06-03 00:00:00,R6EMY,2646.73,17644.86,0.15,tc,36266,B0001
202507,AE012,2025-07-21 00:00:00,QLUXD,1617.23,16172.25,0.1,efe,52552,B0001
202507,AE029,2025-07-02 00:00:00,CH20D,621.12,6211.15,0.1,transf,11032,B0001
202502,AE044,2025-02-03 00:00:00,EFXO5,398.83,7976.66,0.05,efe,78928,B0001
202512,AE005,2025-12-05 00:00:00,XMNBT,2255.86,22558.62,0.1,efe,36014,B0001
202502,AE029,2025-02-27 00:00:00,VRVDU,1520.96,15209.57,0.1,efe,33232,B0001
202503,AE020,2025-03-08 00:00:00,WBBGX,2193.53,43870.63,0.05,transf,56076,B0001
202502,AE025,2025-02-23 00:00:00,CR76M,1234.85,12348.47,0.1,transf,52811,B0001
202506,AE030,2025-06-23 00:00:00,8HFG9,1612.4,16124.03,0.1,transf,65324,B0001
202506,AE042,2025-06-24 00:00:00,UACG3,1559.65,10397.67,0.15,efe,31531,B0001
202503,AE016,2025-03-04 00:00:00,E3EIE,3457.09,34570.89,0.1,tc,89527,B0001
202503,AE047,2025-03-23 00:00:00,PNB23,2772.37,27723.71,0.1,transf,95779,B0001
202508,AE017,2025-08-21 00:00:00,9QJ08,2095.31,20953.13,0.1,tc,81599,B0001
202509,AE017,2025-09-04 00:00:00,LWHE2,5350.16,35667.75,0.15,efe,21043,B0001
202512,AE049,2025-12-30 00:00:00,BYHL6,4519.01,45190.12,0.1,transf,68019,B0001
202508,AE024,2025-08-05 00:00:00,GZREC,369.94,3699.4,0.1,tc,90177,B0001
202511,AE039,2025-11-07 00:00:00,7C8LK,4204.86,42048.64,0.1,efe,35619,B0001
202505,AE041,2025-05-22 00:00:00,TMEU3,812.87,8128.72,0.1,transf,50372,B0001
202511,AE026,2025-11-04 00:00:00,3DU48,889.36,8893.6,0.1,efe,83396,B0001
202505,AE004,2025-05-14 00:00:00,5G326,4649.53,46495.3,0.1,efe,82260,B0001
202509,AE043,2025-09-05 00:00:00,ZAKCB,1302.18,26043.62,0.05,tc,85418,B0001
202510,AE014,2025-10-06 00:00:00,F4J4Q,1827.52,18275.21,0.1,efe,54554,B0001
202504,AE049,2025-04-28 00:00:00,ZUOCP,1271.1,12710.98,0.1,transf,49118,B0001
202505,AE033,2025-05-12 00:00:00,OZCNF,4425.73,44257.28,0.1,transf,26329,B0001
202512,AE025,2025-12-08 00:00:00,BXBH2,3907.14,26047.6,0.15,transf,76621,B0001
202502,AE044,2025-02-11 00:00:00,EYEDE,638.88,12777.68,0.05,tc,66475,B0001
202508,AE023,2025-08-19 00:00:00,2ARN8,2088.5,13923.36,0.15,tc,93297,B0001
202510,AE027,2025-10-25 00:00:00,BXBH2,1681.13,11207.51,0.15,efe,91888,B0001
202507,AE029,2025-07-25 00:00:00,LPCU1,3549.48,35494.76,0.1,tc,72702,B0001
202504,AE001,2025-04-27 00:00:00,RMIQN,3090.78,30907.84,0.1,efe,87862,B0001
202502,AE031,2025-02-11 00:00:00,LJKZJ,3074.92,30749.21,0.1,transf,70730,B0001
202511,AE036,2025-11-29 00:00:00,XMNLO,1542.73,30854.59,0.05,efe,64722,B0001
202512,AE013,2025-12-02 00:00:00,8DC9H,6643.43,44289.53,0.15,efe,35417,B0001
202506,AE014,2025-06-19 00:00:00,KTDA4,1398.58,27971.51,0.05,transf,77273,B0001
202510,AE041,2025-10-14 00:00:00,15ZRZ,2964.9,19766,0.15,efe,56698,B0001
202510,AE028,2025-10-28 00:00:00,KRU5Q,1231.5,8210,0.15,tc,18674,B0001
202508,AE024,2025-08-16 00:00:00,OBWS6,1016.65,10166.51,0.1,efe,77235,B0001
202510,AE020,2025-10-20 00:00:00,PQ37G,198.94,3978.83,0.05,efe,41793,B0001
202509,AE026,2025-09-06 00:00:00,I5E3M,1459.2,14591.99,0.1,transf,66439,B0001
202512,AE011,2025-12-25 00:00:00,INGWS,3884.23,25894.85,0.15,transf,11133,B0001
202508,AE049,2025-08-09 00:00:00,Z1X54,3276.28,32762.82,0.1,transf,18407,B0001
202508,AE021,2025-08-04 00:00:00,58U58,3121.68,20811.18,0.15,efe,91780,B0001
202509,AE028,2025-09-01 00:00:00,UTQQF,3278.07,32780.65,0.1,transf,35596,B0001
202508,AE032,2025-08-01 00:00:00,2OBP9,3586.19,35861.9,0.1,tc,49933,B0001
202504,AE004,2025-04-25 00:00:00,JREKV,4613.97,46139.69,0.1,tc,86388,B0001
202512,AE005,2025-12-21 00:00:00,4BKBO,979.36,9793.58,0.1,efe,38875,B0001
202512,AE002,2025-12-30 00:00:00,Q42Y3,261.41,2614.08,0.1,tc,25630,B0001
202511,AE044,2025-11-12 00:00:00,MFYY1,4493.61,29957.39,0.15,tc,37699,B0001
202507,AE029,2025-07-10 00:00:00,2Q2XK,1502.53,10016.89,0.15,transf,36101,B0001
202510,AE014,2025-10-05 00:00:00,UW4KU,1378.63,13786.29,0.1,transf,80381,B0001
202511,AE008,2025-11-27 00:00:00,6CDJS,3977.86,39778.56,0.1,efe,11298,B0001
202510,AE002,2025-10-10 00:00:00,4W75W,3387.3,33873.04,0.1,efe,28699,B0001
202511,AE022,2025-11-07 00:00:00,QL0F9,1174.36,23487.22,0.05,transf,85547,B0001
202512,AE032,2025-12-30 00:00:00,HCO0N,224.74,4494.82,0.05,transf,15569,B0001
202507,AE005,2025-07-24 00:00:00,3GQU2,661.12,13222.4,0.05,tc,81538,B0001
202501,AE048,2025-01-27 00:00:00,BT03Y,2641.62,26416.24,0.1,efe,17907,B0001
202509,AE019,2025-09-11 00:00:00,B4LB8,2809.77,28097.65,0.1,efe,65876,B0001
202504,AE026,2025-04-25 00:00:00,9WEY0,1938.96,12926.43,0.15,efe,54600,B0001
202510,AE049,2025-10-08 00:00:00,DRH97,3175.52,21170.15,0.15,transf,30960,B0001
202506,AE034,2025-06-12 00:00:00,S24QN,2057.46,20574.64,0.1,transf,53229,B0001
202512,AE032,2025-12-03 00:00:00,QQM7W,1943.43,38868.64,0.05,transf,58883,B0001
202512,AE014,2025-12-11 00:00:00,QJRRD,3633.38,24222.54,0.15,transf,87971,B0001
202502,AE026,2025-02-18 00:00:00,S8R9R,6549.69,43664.6,0.15,tc,32423,B0001
202511,AE004,2025-11-11 00:00:00,SVSRR,4574.11,45741.1,0.1,efe,51969,B0001
202505,AE029,2025-05-15 00:00:00,9Z42V,4630.16,46301.55,0.1,efe,36964,B0001
202506,AE014,2025-06-05 00:00:00,O32RD,2230.82,14872.12,0.15,tc,84911,B0001
202512,AE039,2025-12-17 00:00:00,KKHK2,2959.2,19728.02,0.15,efe,81399,B0001
202512,AE023,2025-12-05 00:00:00,PNQOQ,2244.92,22449.2,0.1,transf,27665,B0001
202510,AE014,2025-10-24 00:00:00,OKMD0,4023.06,40230.56,0.1,efe,11155,B0001
202506,AE003,2025-06-16 00:00:00,DU6EA,3637.61,36376.11,0.1,tc,38067,B0001
202506,AE032,2025-06-11 00:00:00,BQ718,3279.25,21861.66,0.15,tc,53629,B0001
202509,AE026,2025-09-09 00:00:00,TQ8MH,6032.5,40216.64,0.15,transf,66696,B0001
202511,AE010,2025-11-22 00:00:00,7FFMN,1108.98,11089.84,0.1,transf,61583,B0001
202502,AE016,2025-02-02 00:00:00,9KUUT,729.23,4861.5,0.15,efe,86237,B0001
202508,AE020,2025-08-10 00:00:00,SRCV8,2579.38,25793.77,0.1,efe,14422,B0001
202501,AE025,2025-01-06 00:00:00,ZR8YQ,3613.17,36131.73,0.1,transf,79837,B0001
202508,AE010,2025-08-21 00:00:00,KJHEL,4876.18,32507.84,0.15,transf,55267,B0001
202506,AE041,2025-06-03 00:00:00,Y70TJ,1632.98,16329.82,0.1,efe,76100,B0001
202505,AE019,2025-05-07 00:00:00,8FELD,2063.25,20632.48,0.1,transf,95148,B0001
202511,AE004,2025-11-23 00:00:00,45I2A,2231.08,22310.79,0.1,transf,12618,B0001
202512,AE012,2025-12-09 00:00:00,T05XZ,900.4,6002.66,0.15,efe,17286,B0001
